c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 1, 2]" 129 False
c bubble "[0, 1, 2]" 7266 False
c bubble "[0, 1, 2]" 95 False
c bubble "[0, 1, 2]" 310 False
c bubble "[0, 1, 2]" 83 False
c bubble "[0, 1, 2]" 87 True
c bubble "[0, 1, 2]" 81 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 1, 2]" 129 False
c bubble "[0, 1, 2]" 7266 False
c bubble "[0, 1, 2]" 95 False
c bubble "[0, 1, 2]" 310 False
c bubble "[0, 1, 2]" 83 False
c bubble "[0, 1, 2]" 87 True
c bubble "[0, 1, 2]" 81 False
c bubble "[0, 1, 2]" 79 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 1, 2]" 129 False
c bubble "[0, 1, 2]" 7266 False
c bubble "[0, 1, 2]" 95 False
c bubble "[0, 1, 2]" 310 False
c bubble "[0, 1, 2]" 83 False
c bubble "[0, 1, 2]" 87 True
c bubble "[0, 1, 2]" 81 False
c bubble "[0, 1, 2]" 79 False
c bubble "[0, 1, 2]" 70 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c bubble "[0, 2]" 68 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c bubble "[0, 2]" 68 False
c bubble "[0, 2]" 71 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c bubble "[0, 2]" 68 False
c bubble "[0, 2]" 71 False
c bubble "[0, 2]" 74 False
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c bubble "[0, 2]" 68 False
c bubble "[0, 2]" 71 False
c bubble "[0, 2]" 74 False
c bubble "[0, 2]" 84 True
c normale [] 0 True
c normale [] 768 True
c normale [] 767 False
c normale [] 688 False
c normale [] 883 True
c normale [] 633 False
c normale [] 191 False
c normale [] 159 False
c normale [] 150 False
c normale [] 154 False
c normale [] 158 False
c normale [] 162 False
c normale [] 158 False
c normale [] 137 False
c normale [] 150 False
c normale [] 152 False
c normale [] 147 False
c normale [] 171 False
c normale [] 148 False
c normale [] 150 False
c bubble "[0, 2]" 129 False
c bubble "[0, 2]" 7266 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 310 False
c bubble "[0, 2]" 83 False
c bubble "[0, 2]" 87 True
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 79 False
c bubble "[0, 2]" 70 False
c bubble "[0, 2]" 81 False
c bubble "[0, 2]" 95 False
c bubble "[0, 2]" 98 False
c bubble "[0, 2]" 68 False
c bubble "[0, 2]" 71 False
c bubble "[0, 2]" 74 False
c bubble "[0, 2]" 84 True
